TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH
"Email","Confirmation","Name","nvarchar","-1"
"Email","ConfirmationLink","Id","bigint",""
"Email","ConfirmationLink","ConfirmationId","int",""
"Email","ConfirmationLink","ExpiresAt","datetime2",""
"Email","ConfirmationLink","Used","bit",""
"Email","ConfirmationLink","CreatedAt","datetime2",""
"Email","ConfirmationLink","EmailMessageContentId","int",""
"Email","ConfirmationLink","CustomerId","int",""
"Email","ConfirmationLinkConsent","ConfirmationLinkId","bigint",""
"Email","ConfirmationLinkConsent","ConsentId","int",""
"Email","Domain","Id","int",""
"Email","Domain","Name","varchar","255"
"Email","Domain","DomainFamilyId","smallint",""
"Email","Domain","LastCheck","datetime2",""
"Email","Domain","CheckError","varchar","255"
"Email","Domain","CountCheck","smallint",""
"Email","Domain","NextCheck","datetime2",""
"Email","DomainFamily","Id","smallint",""
"Email","DomainFamily","Name","nvarchar","50"
"Email","DomainFamily","Keywords","nvarchar","1024"
"Email","DomainFamily","PremiumIpProvider","tinyint",""
"Email","DomainFamilyIpChannel","DomainFamilyId","smallint",""
"Email","DomainFamilyIpChannel","IpChannelId","int",""
"Email","DomainFamilyIpChannel","IpChannelIp","nvarchar","39"
"Email","DomainFamilyIpChannel","Weight","int",""
"Email","DomainFamilyIpChannel","ValidFrom","datetime2",""
"Email","DomainFamilyIpChannel","ValidTo","datetime2",""
"Email","DomainFamilyIpChannel","UpdatedBy","varchar","320"
"Email","DomainFamilyIpChannel","Type","tinyint",""
"Email","DomainFamilyIpChannelHistory","DomainFamilyId","smallint",""
"Email","DomainFamilyIpChannelHistory","IpChannelId","int",""
"Email","DomainFamilyIpChannelHistory","IpChannelIp","nvarchar","39"
"Email","DomainFamilyIpChannelHistory","Weight","int",""
"Email","DomainFamilyIpChannelHistory","ValidFrom","datetime2",""
"Email","DomainFamilyIpChannelHistory","ValidTo","datetime2",""
"Email","DomainFamilyIpChannelHistory","UpdatedBy","varchar","320"
"Email","DomainFamilyIpChannelHistory","Type","tinyint",""
"Email","EmailMessage","Id","int",""
"Email","EmailMessage","Type","tinyint",""
"Email","EmailMessage","CreatedAt","datetime2",""
"Email","EmailMessage","UpdatedAt","datetime2",""
"Email","EmailMessage","CreatedBy","varchar","320"
"Email","EmailMessage","UpdatedBy","varchar","320"
"Email","EmailMessage","ClickTracking","bit",""
"Email","EmailMessage","OpenTracking","bit",""
"Email","EmailMessage","IgnoreLocalBlocklist","bit",""
"Email","EmailMessage","BccCopy","bit",""
"Email","EmailMessage","UnsubscribeStrategy","tinyint",""
"Email","EmailMessage","Revenue","decimal",""
"Email","EmailMessage","IsTestMessage","bit",""
"Email","EmailMessage","EditorType","tinyint",""
"Email","EmailMessageChannel","Id","int",""
"Email","EmailMessageChannel","MessageId","int",""
"Email","EmailMessageChannel","ChannelId","int",""
"Email","EmailMessageChannel","DomainFamilyId","smallint",""
"Email","EmailMessageChannel","Weight","int",""
"Email","EmailMessageContent","Id","int",""
"Email","EmailMessageContent","MessageId","int",""
"Email","EmailMessageContent","CreatedAt","datetime2",""
"Email","EmailMessageContent","LastEditedAt","datetime2",""
"Email","EmailMessageContent","Subject","nvarchar","-1"
"Email","EmailMessageContent","Preheader","nvarchar","1000"
"Email","EmailMessageContent","FromEmail","nvarchar","-1"
"Email","EmailMessageContent","FromName","nvarchar","-1"
"Email","EmailMessageContent","ReplyToEmail","nvarchar","-1"
"Email","EmailMessageContent","ReplyToName","nvarchar","-1"
"Email","EmailMessageContent","Html","nvarchar","-1"
"Email","EmailMessageContent","AmpHtml","nvarchar","-1"
"Email","EmailMessageContent","IsDeleted","bit",""
"Email","EmailMessageContent","Source","tinyint",""
"Email","EmailMessageContent","IsSubjectDynamic","bit",""
"Email","EmailMessageContent","IsFromNameDynamic","bit",""
"Email","EmailMessageContent","IsFromEmailDynamic","bit",""
"Email","EmailMessageContent","IsReplyNameDynamic","bit",""
"Email","EmailMessageContent","IsReplyEmailDynamic","bit",""
"Email","EmailMessageContent","IsHtmlDynamic","bit",""
"Email","EmailMessageContent","IsAmpHtmlDynamic","bit",""
"Email","EmailMessageContent","UsesRemoteContent","bit",""
"Email","EmailMessageContent","RawHtml","nvarchar","-1"
"Email","EmailMessageContent","RawCss","nvarchar","-1"
"Email","EmailMessageContent","Width","int",""
"Email","EmailMessageContent","Height","int",""
"Email","EmailMessageContent","IsPreheaderDynamic","bit",""
"Email","EmailMessageContent","ContainsCartElement","bit",""
"Email","EmailMessageContent","ContainsAbandonedBrowseElement","bit",""
"Email","EmailMessageContent","Json","nvarchar","-1"
"Email","EmailMessageContent","AbTestContentType","tinyint",""
"Email","EmailMessageContent","RawJs","nvarchar","-1"
"Email","EmailMessageContent","ContainsRecommendationsElement","bit",""
"Email","EmailMessageContent","ReminderPeriod","int",""
"Email","EmailMessageContent","UpdatedBy","varchar","320"
"Email","EmailMessageContent","ValidFrom","datetime2",""
"Email","EmailMessageContent","ValidTo","datetime2",""
"Email","EmailMessageContentAttachment","Id","int",""
"Email","EmailMessageContentAttachment","MessageId","int",""
"Email","EmailMessageContentAttachment","MessageContentId","int",""
"Email","EmailMessageContentAttachment","Filename","nvarchar","256"
"Email","EmailMessageContentAttachment","Content","varbinary","-1"
"Email","EmailMessageContentAttachment","Length","int",""
"Email","EmailMessageContentAttachment","Mime","nvarchar","256"
"Email","EmailMessageContentAttachment","Status","int",""
"Email","EmailMessageContentAttachment","IgnoreSizeLimit","bit",""
"Email","EmailMessageContentCounters","MessageContentId","int",""
"Email","EmailMessageContentCounters","Sent","int",""
"Email","EmailMessageContentCounters","Bounces","int",""
"Email","EmailMessageContentCounters","Opens","int",""
"Email","EmailMessageContentCounters","Clicks","int",""
"Email","EmailMessageContentCounters","Delivered","int",""
"Email","EmailMessageContentCounters","Unsubscribed","int",""
"Email","EmailMessageContentCounters","Complaints","int",""
"Email","EmailMessageContentCounters","Confirmed","int",""
"Email","EmailMessageContentHistory","Id","int",""
"Email","EmailMessageContentHistory","MessageId","int",""
"Email","EmailMessageContentHistory","CreatedAt","datetime2",""
"Email","EmailMessageContentHistory","LastEditedAt","datetime2",""
"Email","EmailMessageContentHistory","Subject","nvarchar","-1"
"Email","EmailMessageContentHistory","Preheader","nvarchar","1000"
"Email","EmailMessageContentHistory","FromEmail","nvarchar","-1"
"Email","EmailMessageContentHistory","FromName","nvarchar","-1"
"Email","EmailMessageContentHistory","ReplyToEmail","nvarchar","-1"
"Email","EmailMessageContentHistory","ReplyToName","nvarchar","-1"
"Email","EmailMessageContentHistory","Html","nvarchar","-1"
"Email","EmailMessageContentHistory","AmpHtml","nvarchar","-1"
"Email","EmailMessageContentHistory","IsDeleted","bit",""
"Email","EmailMessageContentHistory","Source","tinyint",""
"Email","EmailMessageContentHistory","IsSubjectDynamic","bit",""
"Email","EmailMessageContentHistory","IsFromNameDynamic","bit",""
"Email","EmailMessageContentHistory","IsFromEmailDynamic","bit",""
"Email","EmailMessageContentHistory","IsReplyNameDynamic","bit",""
"Email","EmailMessageContentHistory","IsReplyEmailDynamic","bit",""
"Email","EmailMessageContentHistory","IsHtmlDynamic","bit",""
"Email","EmailMessageContentHistory","IsAmpHtmlDynamic","bit",""
"Email","EmailMessageContentHistory","UsesRemoteContent","bit",""
"Email","EmailMessageContentHistory","RawHtml","nvarchar","-1"
"Email","EmailMessageContentHistory","RawCss","nvarchar","-1"
"Email","EmailMessageContentHistory","Width","int",""
"Email","EmailMessageContentHistory","Height","int",""
"Email","EmailMessageContentHistory","IsPreheaderDynamic","bit",""
"Email","EmailMessageContentHistory","ContainsCartElement","bit",""
"Email","EmailMessageContentHistory","ContainsAbandonedBrowseElement","bit",""
"Email","EmailMessageContentHistory","Json","nvarchar","-1"
"Email","EmailMessageContentHistory","AbTestContentType","tinyint",""
"Email","EmailMessageContentHistory","RawJs","nvarchar","-1"
"Email","EmailMessageContentHistory","ContainsRecommendationsElement","bit",""
"Email","EmailMessageContentHistory","ReminderPeriod","int",""
"Email","EmailMessageContentHistory","UpdatedBy","varchar","320"
"Email","EmailMessageContentHistory","ValidFrom","datetime2",""
"Email","EmailMessageContentHistory","ValidTo","datetime2",""
"Email","EmailMessageContentUtmParameter","Id","int",""
"Email","EmailMessageContentUtmParameter","MessageContentId","int",""
"Email","EmailMessageContentUtmParameter","Name","nvarchar","50"
"Email","EmailMessageContentUtmParameter","Value","nvarchar","300"
"Email","EmailMessageContentUtmParameter","IsDynamic","bit",""
"Email","EmailMessageSetting","Id","int",""
"Email","EmailMessageSetting","MessageId","int",""
"Email","EmailMessageSetting","Setting","int",""
"Email","EmailMessageSetting","Value","nvarchar","-1"
"Email","EmailMessageUnsubscribeConsents","EmailMessagesId","int",""
"Email","EmailMessageUnsubscribeConsents","UnsubscribeConsentsId","int",""
"Email","EmailRecommendationCounters","Id","int",""
"Email","EmailRecommendationCounters","EmailMessageId","int",""
"Email","EmailRecommendationCounters","EmailMessageContentId","int",""
"Email","EmailRecommendationCounters","RecommendationEngine","tinyint",""
"Email","EmailRecommendationCounters","RecommendationsCount","int",""
"Email","EmailRecommendationCounters","ProductsCount","int",""
"Email","EmailRecommendationCounters","ViewsCount","int",""
"Email","EmailRecommendationCounters","CartAdditionsCount","int",""
"Email","EmailRecommendationCounters","OrdersCount","int",""
"Email","EmailRecommendationCounters","DateTimeFrom","datetime2",""
"Email","EmailRecommendationCounters","DateTimeTo","datetime2",""
"Email","EmailRecommendationCounters","OrdersUniqueCount","int",""
"Email","EmailRecommendationCounters","RevenueCount","decimal",""
"Email","EmailShipment","Id","int",""
"Email","EmailShipment","MessageId","int",""
"Email","EmailShipment","MessageContentId","int",""
"Email","EmailShipment","Status","tinyint",""
"Email","EmailShipment","Schedule","tinyint",""
"Email","EmailShipment","GenerateListDate","datetime2",""
"Email","EmailShipment","SendDate","datetime2",""
"Email","EmailShipment","FinishDate","datetime2",""
"Email","EmailShipment","ReceiversCount","int",""
"Email","EmailShipment","SentCount","int",""
"Email","EmailShipment","NoConsentGivenCount","int",""
"Email","EmailShipment","BlockedCount","int",""
"Email","EmailShipment","AbTestPhase","tinyint",""
"Email","EmailShipment","StatusUpdatedAt","datetime2",""
"Email","EmailShipmentRecipient","Id","int",""
"Email","EmailShipmentRecipient","ShipmentId","int",""
"Email","EmailShipmentRecipient","CustomerId","int",""
"Email","EmailShipmentRecipient","SegmentId","int",""
"Email","EmailShipmentRecipient","DomainFamilyId","smallint",""
"Email","EmailShipmentRecipient","SendDate","datetime2",""
"Email","Newsletter","Id","int",""
"Email","Newsletter","Status","tinyint",""
"Email","Newsletter","StartAt","datetime2",""
"Email","Newsletter","FinishAt","datetime2",""
"Email","Newsletter","SendToAll","bit",""
"Email","Newsletter","ThrottlingStrategy","tinyint",""
"Email","Newsletter","ThrottlingTime","int",""
"Email","Newsletter","TimeZone","varchar","256"
"Email","Newsletter","DeliveryMode","tinyint",""
"Email","Newsletter","LimitType","tinyint",""
"Email","Newsletter","TotalLimit","int",""
"Email","Newsletter","AbTestName","nvarchar","-1"
"Email","Newsletter","AbTestSampleSize","int",""
"Email","Newsletter","AbTestStrategy","tinyint",""
"Email","Newsletter","AbTestPeriod","int",""
"Email","Newsletter","AbTestPhase","tinyint",""
"Email","Newsletter","CustomerConsentMatchType","tinyint",""
"Email","Newsletter","NewsletterType","tinyint",""
"Email","NewsletterConsents","NewslettersId","int",""
"Email","NewsletterConsents","ConsentsId","int",""
"Email","NewsletterDomainFamilyLimit","NewsletterId","int",""
"Email","NewsletterDomainFamilyLimit","DomainFamilyId","smallint",""
"Email","NewsletterDomainFamilyLimit","ActionType","tinyint",""
"Email","NewsletterDomainFamilyLimit","Limit","int",""
"Email","NewsletterExcludedSegments","NewslettersId","int",""
"Email","NewsletterExcludedSegments","SegmentsId","int",""
"Email","NewsletterSegments","NewslettersId","int",""
"Email","NewsletterSegments","SegmentsId","int",""
"Email","TempRecipients_342c594865f642548953f2ccd6cc809b","CustomerId","int",""
"Email","TempRecipients_342c594865f642548953f2ccd6cc809b","DomainFamilyId","smallint",""
"Email","TempRecipients_4f6c6e344f3e4384807f584d653b96a6","CustomerId","int",""
"Email","TempRecipients_4f6c6e344f3e4384807f584d653b96a6","DomainFamilyId","smallint",""
"Email","TempRecipients_b730fc9af7b34f39a2523a73a75622d6","CustomerId","int",""
"Email","TempRecipients_b730fc9af7b34f39a2523a73a75622d6","DomainFamilyId","smallint",""
"Email","TrackedLink","Id","int",""
"Email","TrackedLink","MessageContentId","int",""
"Email","TrackedLink","Title","nvarchar","256"
"Email","TrackedLink","LinkTemplate","nvarchar","2048"
"Email","TrackedLink","IsDynamic","bit",""
"Email","TrackedLink","IsDelayed","bit",""
"Email","TrackedLink","IsFromAmp","bit",""
"Email","TrackedLink","IsConfirmationLink","bit",""
"Export","Export","Id","int",""
"Export","Export","CreatedAt","datetime2",""
"Export","Export","StartedAt","datetime2",""
"Export","Export","FinishedAt","datetime2",""
"Export","Export","UpdatedBy","varchar","320"
"Export","Export","Status","tinyint",""
"Export","Export","FileName","nvarchar","256"
"Export","Export","FileType","tinyint",""
"Export","Export","Source","tinyint",""
"Export","Export","ErrorDescription","nvarchar","-1"
"Export","Export","CleanedUp","bit",""
"Export","Export","LocalFileName","nvarchar","256"
"Export","Export","Rows","int",""
"Form","Form","Id","int",""
"Form","Form","Name","nvarchar","255"
"Form","Form","WebsiteId","int",""
"Form","Form","Status","tinyint",""
"Form","Form","Type","tinyint",""
"Form","Form","FormEventTrigger","tinyint",""
"Form","Form","FormPostAction","tinyint",""
"Form","Form","FormConditions","nvarchar","-1"
"Form","Form","CreatedAt","datetime2",""
"Form","Form","StartDate","datetime2",""
"Form","Form","EndDate","datetime2",""
"Form","Form","FormPostActionRedirectUrl","nvarchar","2048"
"Form","Form","ConfirmationMessageType","tinyint",""
"Form","Form","ConfirmationMessageId","int",""
"Form","Form","EditorType","tinyint",""
"Form","Form","CloseOnBackgroundClick","bit",""
"Form","FormConsents","FormsId","int",""
"Form","FormConsents","ConsentsId","int",""
"Form","FormContent","Id","int",""
"Form","FormContent","FormId","int",""
"Form","FormContent","Type","tinyint",""
